gmina_code,gmina_name,year,tot_pop,working_pop,higher,post_secondary,secondary,secondary_general,secondary_vocational,vocational,primary
3213042,Malechowo (2),1998,6463,3339,92,,624,,,1083,2199
3213052,Postomino (2),1998,6819,3498,107,,548,,,1229,2154
3213062,Sławno (2),1998,8574,4307,115,,729,,,1494,2988
3214000,Powiat stargardzki,1998,136584,72961,4531,,22528,,,23127,39664
3214011,Stargard (1),1998,68231,37295,3372,,15064,,,12059,16864
3214023,Chociwel (3),1998,5922,3116,94,,681,,,976,1971
3214024,Chociwel - miasto (4),1998,2978,1578,60,,477,,,530,835
3214025,Chociwel - obszar wiejski (5),1998,2944,1538,34,,204,,,446,1136
3214033,Dobrzany (3),1998,5119,2606,76,,618,,,763,1675
3214034,Dobrzany - miasto (4),1998,2386,1260,69,,432,,,347,671
3214035,Dobrzany - obszar wiejski (5),1998,2733,1346,7,,186,,,416,1004
3214042,Dolice (2),1998,7565,3955,85,,713,,,1191,2570
3214053,Ińsko (3),1998,3460,1829,45,,359,,,516,1149
3214054,Ińsko - miasto (4),1998,1947,1041,37,,274,,,293,568
3214055,Ińsko - obszar wiejski (5),1998,1513,788,8,,85,,,223,581
3214062,Kobylanka (2),1998,2782,1455,60,,321,,,533,874
3214073,Łobez (3),1998,14398,7605,434,,2291,,,2251,4339
3214074,Łobez - miasto (4),1998,10568,5615,394,,2028,,,1703,2875
3214075,Łobez - obszar wiejski (5),1998,3830,1990,40,,263,,,548,1464
3214082,Marianowo (2),1998,3161,1636,36,,235,,,570,1083
3214092,Stara Dąbrowa (2),1998,3517,1845,36,,265,,,552,1311
3214102,Stargard (2),1998,10773,5579,126,,809,,,1880,3823
3214113,Suchań (3),1998,4395,2263,64,,396,,,760,1509
3214114,Suchań - miasto (4),1998,1315,717,45,,176,,,216,407
3214115,Suchań - obszar wiejski (5),1998,3080,1546,19,,220,,,544,1102
3214123,Węgorzyno (3),1998,7261,3777,103,,776,,,1076,2496
3214124,Węgorzyno - miasto (4),1998,2680,1424,64,,436,,,464,738
3214125,Węgorzyno - obszar wiejski (5),1998,4581,2353,39,,340,,,612,1758
3215000,Powiat szczecinecki,1998,75785,38877,2556,,13071,,,11632,22123
3215011,Szczecinek (1),1998,39741,20967,2038,,9632,,,5923,10179
3215023,Barwice (3),1998,8994,4571,122,,917,,,1595,2792
3215024,Barwice - miasto (4),1998,3596,1903,83,,554,,,712,1022
3215025,Barwice - obszar wiejski (5),1998,5398,2668,39,,363,,,883,1770
3215033,Biały Bór (3),1998,5620,2792,112,,633,,,860,2018
3215034,Biały Bór - miasto (4),1998,2268,1075,79,,344,,,369,783
3215035,Biały Bór - obszar wiejski (5),1998,3352,1717,33,,289,,,491,1235
3215043,Borne Sulinowo (3),1998,5440,2666,73,,504,,,813,1737
3215044,Borne Sulinowo - miasto (4),1998,17,9,0,,2,,,3,3
3215045,Borne Sulinowo - obszar wiejski (5),1998,5423,2657,73,,502,,,810,1734
3215052,Grzmiąca (2),1998,5591,2817,82,,497,,,837,1820
3215062,Szczecinek (2),1998,10399,5064,129,,888,,,1604,3577
3216000,Powiat świdwiński,1998,50363,26141,1471,,7402,,,8072,14873
3216011,Świdwin (1),1998,15401,8252,780,,3204,,,2510,3761
3216022,Brzeżno (2),1998,2923,1499,35,,203,,,490,1067
3216033,Połczyn-Zdrój (3),1998,17238,8899,444,,2632,,,2701,5529
3216034,Połczyn-Zdrój - miasto (4),1998,9380,4966,322,,1898,,,1529,2843
3216035,Połczyn-Zdrój - obszar wiejski (5),1998,7858,3933,122,,734,,,1172,2686
3216042,Rąbino (2),1998,4221,2200,56,,390,,,639,1240
3216052,Sławoborze (2),1998,4095,2029,73,,411,,,620,1244
3216062,Świdwin (2),1998,6485,3262,83,,562,,,1112,2032
3217000,Powiat wałecki,1998,54661,28686,1918,,9936,,,8283,15182
3217011,Wałcz (1),1998,26112,14012,1422,,6648,,,3868,6184
3217023,Człopa (3),1998,5087,2631,106,,557,,,750,1746
3217024,Człopa - miasto (4),1998,2331,1242,77,,363,,,368,734
3217025,Człopa - obszar wiejski (5),1998,2756,1389,29,,194,,,382,1012
3217033,Mirosławiec (3),1998,5967,3206,197,,993,,,916,1586
3217034,Mirosławiec - miasto (4),1998,2770,1456,62,,421,,,474,798
3217035,Mirosławiec - obszar wiejski (5),1998,3197,1750,135,,572,,,442,788
3217043,Tuczno (3),1998,5260,2705,80,,591,,,777,1703
3217044,Tuczno - miasto (4),1998,1943,1029,55,,330,,,312,535
3217045,Tuczno - obszar wiejski (5),1998,3317,1676,25,,261,,,465,1168
3217052,Wałcz (2),1998,12235,6132,113,,1147,,,1972,3963
3261000,Powiat m. Koszalin,1998,106519,60881,10372,,28318,,,16222,22673
3261011,Koszalin (1),1998,106519,60881,10372,,28318,,,16222,22673
3262000,Powiat m. Szczecin,1998,410331,236953,35916,,109164,,,66694,99681
3262011,Szczecin (1),1998,410331,236953,35916,,109164,,,66694,99681
3263000,Powiat m. Świnoujście,1998,42585,25269,2458,,9647,,,8223,10915
3263011,Świnoujście (1),1998,42585,25269,2458,,9647,,,8223,10915
0000000,POLSKA,2002,38230080,23625719,3203566,1023894,9184496,2802025,6382471,7539786,9651858
0200000,DOLNOŚLĄSKIE,2002,2907212,1838804,248420,85265,748071,224452,523619,583721,718362
0201000,Powiat bolesławiecki,2002,88100,54675,4869,2201,19311,4509,14802,20599,24341
0202000,Powiat dzierżoniowski,2002,106961,65784,5811,2923,26347,7429,18918,20904,30778
0203000,Powiat głogowski,2002,88098,58608,6398,2526,22448,6383,16065,20378,19805
0204000,Powiat górowski,2002,36763,21687,1465,906,6656,1556,5100,8720,10649
0205000,Powiat jaworski,2002,52819,32543,2581,1450,11356,3220,8136,12413,14820
0206000,Powiat karkonoski,2002,63931,40398,3811,1934,15637,4742,10895,14470,16750
0207000,Powiat kamiennogórski,2002,47194,28941,2052,809,9985,2504,7481,12210,13190
0208000,Powiat kłodzki,2002,170641,105880,9211,5875,43191,13141,30050,34047,47888
0209000,Powiat legnicki,2002,53061,32486,2164,1105,10550,1953,8597,12261,15783
0210000,Powiat lubański,2002,57848,35602,2775,1460,13634,2724,10910,13586,15600
0211000,Powiat lubiński,2002,106353,71096,8132,2953,27504,7090,20414,23916,24185
0212000,Powiat lwówecki,2002,48863,29437,2098,1287,9967,2776,7191,11790,14010
0213000,Powiat milicki,2002,36929,22632,1813,997,7112,2233,4879,9371,10029
0214000,Powiat oleśnicki,2002,102985,64110,6100,2639,23848,5978,17870,22710,26941
0215000,Powiat oławski,2002,70628,45564,4472,2055,16865,4394,12471,16149,17185
0216000,Powiat polkowicki,2002,61167,38167,2606,1286,11648,3001,8647,15799,16744
0217000,Powiat strzeliński,2002,44666,27116,1907,1278,9841,2326,7515,9888,12679
0218000,Powiat średzki,2002,48509,29843,2004,1101,9715,2402,7313,11516,13710
0219000,Powiat świdnicki,2002,161974,101629,10232,4533,42024,10574,31450,32857,42153
0220000,Powiat trzebnicki,2002,76075,47223,4145,2131,14840,3955,10885,19063,20193
0221000,Powiat wałbrzyski,2002,59841,36298,2848,1301,13325,3340,9985,13183,18044
0222000,Powiat wołowski,2002,47817,29194,2597,1678,11078,2965,8113,10120,12818
0223000,Powiat wrocławski,2002,95973,59214,5504,1923,20138,4488,15650,21348,27124
0224000,Powiat ząbkowicki,2002,70607,43230,3441,2422,16753,3580,13173,14464,20051
0225000,Powiat zgorzelecki,2002,96129,60445,4809,2214,22043,4298,17745,21898,27887
0226000,Powiat złotoryjski,2002,46206,28664,2084,1067,9487,2160,7327,10854,13688
0261000,Powiat m. Jelenia Góra,2002,89339,57153,10115,3208,27528,8458,19070,16915,18904
0262000,Powiat m. Legnica,2002,107100,69387,9811,3066,30622,8517,22105,19558,23093
0263000,Powiat m. Wałbrzych do 2002,2002,130268,82458,9443,3629,35007,10591,24416,25758,34582
0264000,Powiat m. Wrocław,2002,640367,419340,113122,23308,209611,83165,126446,86976,114738
0400000,KUJAWSKO-POMORSKIE,2002,2069321,1283958,144957,47174,456640,141385,315255,470106,551851
0401000,Powiat aleksandrowski,2002,55218,33315,2925,1869,10544,3572,6972,13552,15594
0402000,Powiat brodnicki,2002,74635,43885,3407,1354,13087,4162,8925,16506,23959
0403000,Powiat bydgoski,2002,88154,54203,4910,1566,16212,4655,11557,22955,23937
0404000,Powiat chełmiński,2002,51315,31064,2105,1009,8921,2929,5992,13022,15974
0405000,Powiat golubsko-dobrzyński,2002,44950,26400,1488,793,7444,2365,5079,10529,14382
0406000,Powiat grudziądzki,2002,38401,22750,1032,541,5261,1415,3846,9859,13353
0407000,Powiat inowrocławski,2002,166364,104097,9096,3879,37310,9688,27622,40163,45132
0408000,Powiat lipnowski,2002,66591,38827,2402,1279,10122,3448,6674,14084,22839
0409000,Powiat mogileński,2002,47284,28643,2048,1001,9478,2709,6769,11522,13677
0410000,Powiat nakielski,2002,83991,51320,3785,1210,15332,3853,11479,22119,24152
0411000,Powiat radziejowski,2002,42883,24976,1595,792,7290,1532,5758,8906,14488
0412000,Powiat rypiński,2002,44719,26178,1769,814,7171,2066,5105,8075,16535
0413000,Powiat sępoleński,2002,40772,24130,1673,900,6871,2000,4871,9863,12800
0414000,Powiat świecki,2002,97151,59940,4076,1842,17617,5197,12420,25944,28359
0415000,Powiat toruński,2002,82771,49916,2886,1336,13125,3442,9683,21675,26007
0416000,Powiat tucholski,2002,47080,27903,1926,781,7382,1952,5430,12642,14831
0417000,Powiat wąbrzeski,2002,35003,20842,1355,682,6465,1495,4970,8157,11081
0418000,Powiat włocławski,2002,85623,50366,2930,1421,12871,3924,8947,18174,31087
0419000,Powiat żniński,2002,69764,43025,2911,1160,13423,2503,10920,18827,19616
0461000,Powiat m. Bydgoszcz,2002,373804,240139,45405,9553,108452,36853,71599,77689,71869
0462000,Powiat m. Grudziądz,2002,100376,63157,7154,2912,25925,7956,17969,23312,24189
0463000,Powiat m. Toruń,2002,211243,139745,26752,6550,63207,22052,41155,38789,40533
0464000,Powiat m. Włocławek,2002,121229,79137,11327,3930,33130,11617,21513,23742,27457
0600000,LUBELSKIE,2002,2199054,1307464,173237,64597,509404,155264,354140,373792,618242
0601000,Powiat bialski,2002,115429,63369,4609,2858,21872,5842,16030,21790,36570
0602000,Powiat biłgorajski,2002,104945,60416,5409,2323,19991,5717,14274,19624,32552
0603000,Powiat chełmski,2002,74755,42093,2159,1119,12731,3092,9639,13918,27726
0604000,Powiat hrubieszowski,2002,71116,40839,3091,1831,16280,4313,11967,10857,24052
0605000,Powiat janowski,2002,48673,27449,2233,1120,8213,2659,5554,8994,16182
0606000,Powiat krasnostawski,2002,78386,44376,3883,2422,16162,3892,12270,13056,26384
0607000,Powiat kraśnicki,2002,101147,58969,5642,2844,22185,7224,14961,18611,30465
0608000,Powiat lubartowski,2002,91482,53450,4546,2275,16725,5115,11610,16849,30507
0609000,Powiat lubelski,2002,136419,79179,6617,3022,26138,6083,20055,27374,43161
0610000,Powiat łęczyński,2002,57230,34318,2702,1699,11940,3217,8723,10804,17388
0611000,Powiat łukowski,2002,109383,61499,4593,2324,17727,5287,12440,21687,36268
0612000,Powiat opolski,2002,64055,37058,3030,1864,12432,3457,8975,12483,20202
0613000,Powiat parczewski,2002,37543,21180,1932,1219,7410,1949,5461,6256,12706
0614000,Powiat puławski,2002,118202,71414,10479,3786,28814,6044,22770,22718,29175
0615000,Powiat radzyński,2002,62232,35135,2723,1917,11120,2987,8133,11464,20524
0616000,Powiat rycki,2002,61043,35579,3959,1759,14035,3217,10818,11817,15995
0617000,Powiat świdnicki,2002,72382,45049,6029,2464,19397,5401,13996,13112,18173
0618000,Powiat tomaszowski,2002,90530,51463,4300,2102,18570,4242,14328,15089,29575
0619000,Powiat włodawski,2002,41052,23825,2152,1205,8442,2511,5931,6715,13270
0620000,Powiat zamojski,2002,111560,61086,4249,2304,19939,4802,15137,20971,37526
0661000,Powiat m. Biała Podlaska,2002,58311,37128,6583,2738,17674,6129,11545,8979,11452
0662000,Powiat m. Chełm,2002,68909,44083,8216,2343,22309,6294,16015,9015,15259
0663000,Powiat m. Lublin,2002,357110,235737,65179,14304,118297,49448,68849,42738,59812
0664000,Powiat m. Zamość,2002,67160,42770,8922,2755,21001,6342,14659,8871,13318
0800000,LUBUSKIE,2002,1008954,632523,69696,26234,243646,70444,173202,213258,252885
0801000,Powiat gorzowski,2002,62881,38634,3018,1416,12688,3557,9131,13816,18069
0802000,Powiat krośnieński,2002,57523,35870,2825,1562,12549,3713,8836,13130,15509
0803000,Powiat międzyrzecki,2002,58773,36415,3270,1475,12870,2598,10272,13132,15796
0804000,Powiat nowosolski,2002,86999,53960,4475,2215,20750,4846,15904,19875,22238
0805000,Powiat słubicki,2002,46684,29275,2330,1269,11786,3738,8048,8666,13081
0806000,Powiat strzelecko-drezdenecki,2002,50525,30918,2214,1163,9952,2951,7001,11144,15504
0807000,Powiat sulęciński,2002,35499,21265,1647,976,7745,1889,5856,7162,9738
0808000,Powiat świebodziński,2002,56204,34406,3088,1554,12883,3321,9562,12087,14808
0809000,Powiat zielonogórski,2002,87760,54632,5035,1919,19050,5176,13874,21012,22590
0810000,Powiat żagański,2002,83264,50894,4106,2062,17968,3532,14436,19042,22460
0811000,Powiat żarski,2002,100011,61513,5020,2098,22773,5246,17527,22967,26643
0812000,Powiat wschowski,2002,38624,23416,1775,820,7282,1902,5380,10168,10305
0861000,Powiat m. Gorzów Wielkopolski,2002,125914,83001,13391,4234,36171,13529,22642,23579,25731
0862000,Powiat m. Zielona Góra,2002,118293,78324,17502,3471,39179,14446,24733,17478,20413
1000000,ŁÓDZKIE,2002,2612890,1618934,208100,69830,643795,215373,428422,473350,726945
1001000,Powiat bełchatowski,2002,111964,70603,6443,2700,23535,7446,16089,24071,31817
1002000,Powiat kutnowski,2002,107488,66472,6158,3190,24698,6765,17933,20034,33153
1003000,Powiat łaski,2002,51487,31120,2835,1308,10651,3293,7358,10592,15591
1004000,Powiat łęczycki,2002,54931,32166,2274,1117,10347,2589,7758,9560,19705
1005000,Powiat łowicki,2002,83811,49914,4808,1530,18342,3798,14544,16220,26023
1006000,Powiat łódzki wschodni,2002,62548,38908,3793,1352,14639,4486,10153,11622,19236
1007000,Powiat opoczyński,2002,79633,45896,3601,1455,14486,4131,10355,15458,25053
1008000,Powiat pabianicki,2002,120272,75631,8939,3292,30517,9760,20757,21654,34578
1009000,Powiat pajęczański,2002,54379,31573,2130,1156,9286,2718,6568,11646,17870
1010000,Powiat piotrkowski,2002,90180,52342,2973,1405,14063,3675,10388,18952,32054
1011000,Powiat poddębicki,2002,43254,25462,1714,872,7101,1955,5146,8392,16123
1012000,Powiat radomszczański,2002,120464,71980,6538,2968,24431,6454,17977,24697,38399
1013000,Powiat rawski,2002,50061,29729,2477,1108,9482,2217,7265,9746,15759
1014000,Powiat sieradzki,2002,122708,72730,7005,3114,25469,8269,17200,22744,37894
1015000,Powiat skierniewicki,2002,38550,21578,1270,463,6433,1353,5080,9121,12501
1016000,Powiat tomaszowski,2002,122209,74670,6821,2588,26755,6845,19910,26276,36209
1017000,Powiat wieluński,2002,78997,46634,4273,1960,15694,4077,11617,17809,22493
1018000,Powiat wieruszowski,2002,42563,25333,1746,1021,7830,1540,6290,9976,13031
1019000,Powiat zduńskowolski,2002,68027,41859,4241,1858,16555,5848,10707,12842,19603
1020000,Powiat zgierski,2002,159639,100648,10836,4599,39352,11714,27638,29765,45272
1021000,Powiat brzeziński,2002,30891,19087,1448,626,6346,1894,4452,6578,9695
1061000,Powiat m. Łódź,2002,789318,510367,100824,25673,248345,101096,147249,114055,176872
1062000,Powiat m. Piotrków Trybunalski,2002,80979,52612,8695,2927,24555,9176,15379,13650,18309
1063000,Powiat m. Skierniewice,2002,48537,31620,6258,1548,14883,4274,10609,7890,9705
1200000,MAŁOPOLSKIE,2002,3232408,1960824,272888,88635,755401,228559,526842,679216,782919
1201000,Powiat bocheński,2002,97699,56801,5229,2456,20429,4706,15723,22816,25119
1202000,Powiat brzeski,2002,89193,51665,3982,1987,16298,3194,13104,23182,24036
1203000,Powiat chrzanowski,2002,129066,80713,8535,3427,31774,9216,22558,28713,34930
1204000,Powiat dąbrowski,2002,58358,33781,2141,1479,9751,2289,7462,14168,18527
1205000,Powiat gorlicki,2002,106185,61415,5481,2792,22900,3906,18994,23806,28671
1206000,Powiat krakowski,2002,238257,143205,13206,4663,46050,11137,34913,62495,63839
1207000,Powiat limanowski,2002,118818,66449,4800,2555,21126,4744,16382,26141,34433
1208000,Powiat miechowski,2002,51701,29842,2577,1348,11316,2130,9186,10116,16372
1209000,Powiat myślenicki,2002,113717,66314,5313,2287,20332,4077,16255,28313,30617
1210000,Powiat nowosądecki,2002,192751,108387,7045,4834,36690,6868,29822,43435,52168
1211000,Powiat nowotarski,2002,178782,103961,7755,4283,28640,9244,19396,35798,59295
1212000,Powiat olkuski,2002,115008,71355,8618,2998,32025,6617,25408,20333,29447
1213000,Powiat oświęcimski,2002,153338,94412,10402,3270,36157,7653,28504,38748,36758
1214000,Powiat proszowicki,2002,43601,25681,1421,824,7058,1898,5160,10660,14704
1215000,Powiat suski,2002,81128,46702,3557,1963,14666,3720,10946,18033,24896
1216000,Powiat tarnowski,2002,181881,103530,6406,3703,30976,6687,24289,47823,51399
1217000,Powiat tatrzański,2002,65317,38325,4318,1688,13361,4346,9015,11785,19591
1218000,Powiat wadowicki,2002,152711,91374,7520,3307,28845,6763,22082,42136,39648
1219000,Powiat wielicki,2002,101963,61320,5902,2615,21834,6080,15754,26226,25012
1261000,Powiat m. Kraków,2002,758544,497500,134944,27987,242134,103517,138617,109970,117045
1262000,Powiat m. Nowy Sącz,2002,84477,52469,9343,3836,27401,7659,19742,12786,14041
1263000,Powiat m. Tarnów,2002,119913,75623,14393,4333,35638,12108,23530,21733,22371
1400000,MAZOWIECKIE,2002,5124018,3156680,603827,167812,1343089,445491,897598,788822,1180951
1401000,Powiat białobrzeski,2002,33687,19160,1235,451,5257,1246,4011,7085,11460
1402000,Powiat ciechanowski,2002,91768,55188,6742,2498,20270,5916,14354,17603,25862
1403000,Powiat garwoliński,2002,106410,60293,4711,2685,19817,4670,15147,22100,31526
1404000,Powiat gostyniński,2002,47846,28790,2501,1297,9579,2601,6978,8873,15541
1405000,Powiat grodziski,2002,74282,45614,7415,2758,20241,6226,14015,12415,17796
1406000,Powiat grójecki,2002,106824,64539,5554,2489,23251,6066,17185,21457,32377
1407000,Powiat kozienicki,2002,62520,36586,3223,1226,12349,2686,9663,12927,19064
1408000,Powiat legionowski,2002,91472,59808,9946,3239,26723,7994,18729,15047,19285
1409000,Powiat lipski,2002,38743,21537,1889,997,6767,1706,5061,7515,12576
1410000,Powiat łosicki,2002,33553,18317,1353,1003,5721,1425,4296,5912,11784
1411000,Powiat makowski,2002,47374,26708,2190,1184,8738,2061,6677,8803,15442
1412000,Powiat miński,2002,138248,83123,9017,4293,32048,8795,23253,27598,36344
1413000,Powiat mławski,2002,73762,42489,3210,1421,14737,3257,11480,15765,21045
1414000,Powiat nowodworski,2002,75222,46370,4853,1936,17358,4769,12589,15576,20065
1415000,Powiat ostrołęcki,2002,83444,45716,2650,768,11889,1635,10254,15829,29290
1416000,Powiat ostrowski,2002,76347,43459,3672,1531,14059,2543,11516,15148,23862
1417000,Powiat otwocki,2002,113704,69314,9839,3792,30120,8885,21235,20974,26668
1418000,Powiat piaseczyński,2002,122127,77532,16806,4917,32315,9664,22651,17788,26025
1419000,Powiat płocki,2002,105045,61066,3427,1918,15967,4393,11574,23257,34931
1420000,Powiat płoński,2002,88400,52420,3854,1976,15629,5431,10198,17855,29916
1421000,Powiat pruszkowski,2002,141497,90569,18781,5807,44955,14508,30447,19966,27607
1422000,Powiat przasnyski,2002,53543,30481,2439,1408,10061,2651,7410,9286,16697
1423000,Powiat przysuski,2002,44875,24607,1797,790,7230,1601,5629,8612,14430
1424000,Powiat pułtuski,2002,51155,29953,3062,1117,10128,3283,6845,10087,15378
1425000,Powiat radomski,2002,142350,82720,6310,1920,26467,5066,21401,28927,45350
1426000,Powiat siedlecki,2002,80876,44524,2191,1201,12500,3121,9379,17748,26749
1427000,Powiat sierpecki,2002,54482,31264,2336,1124,10075,2250,7825,10441,17915
1428000,Powiat sochaczewski,2002,83370,50652,4930,2376,18939,4795,14144,17061,23346
1429000,Powiat sokołowski,2002,58453,32594,2600,1181,10629,2228,8401,11548,18979
1430000,Powiat szydłowiecki,2002,41119,23801,1831,854,7827,2013,5814,8594,12107
1432000,Powiat warszawski zachodni,2002,95499,59939,10309,2897,25274,7061,18213,15880,21834
1433000,Powiat węgrowski,2002,68988,39167,2535,1695,10598,3691,6907,15349,22996
1434000,Powiat wołomiński,2002,194113,120240,14561,5419,47598,13504,34094,36879,49435
1435000,Powiat wyszkowski,2002,71276,41985,3792,1513,12249,2525,9724,15878,20465
1436000,Powiat zwoleński,2002,37685,21209,1582,570,6246,1625,4621,7392,13200
1437000,Powiat żuromiński,2002,40987,23041,1506,879,6125,1696,4429,7427,14272
1438000,Powiat żyrardowski,2002,74817,46340,5029,2196,18548,5999,12549,13940,21199
1461000,Powiat m. Ostrołęka,2002,54238,35097,6261,1802,15521,3347,12174,8911,11988
1462000,Powiat m. Płock,2002,128361,85206,15036,4721,38882,11040,27842,20903,25908
1463000,Powiat m. Radom,2002,229699,144823,27985,6120,67877,20064,47813,35131,51462
1464000,Powiat m. Siedlce,2002,76656,49927,9919,3007,22838,7950,14888,11907,15608
1465000,Powiat m. st. Warszawa,2002,1689201,1090512,354948,76836,569687,233504,336183,147428,233167
1600000,OPOLSKIE,2002,1065043,663921,72990,25758,226944,61783,165161,237574,270283
1601000,Powiat brzeski,2002,92857,56911,6284,2286,22457,4619,17838,19042,23901
1602000,Powiat głubczycki,2002,51795,31171,2537,1348,10402,2924,7478,10845,16260
1603000,Powiat kędzierzyńsko-kozielski,2002,104728,65546,6627,2138,21885,5368,16517,23822,25292
1604000,Powiat kluczborski,2002,71464,43594,3873,2003,15047,2795,12252,15065,19110
1605000,Powiat krapkowicki,2002,70081,44429,3132,1216,11452,2847,8605,17691,18779
1606000,Powiat namysłowski,2002,44481,27303,2570,1010,8537,1663,6874,10406,12910
1607000,Powiat nyski,2002,148059,91347,8965,4169,33109,8477,24632,31991,37742
1608000,Powiat oleski,2002,69981,42485,3239,1716,12324,2927,9397,16945,20075
1609000,Powiat opolski,2002,136572,85843,6630,2284,22763,6283,16480,38211,34723
1610000,Powiat prudnicki,2002,61897,36922,3253,1667,12958,3399,9559,14192,17951
1611000,Powiat strzelecki,2002,83182,51353,3793,1620,14426,3905,10521,23270,23298
1661000,Powiat m. Opole,2002,129946,87017,22087,4301,41584,16576,25008,16094,20242
1800000,PODKARPACKIE,2002,2103837,1248020,147192,53778,479627,126530,353097,413454,556683
1801000,Powiat bieszczadzki,2002,22326,13429,1184,794,4367,1682,2685,4610,6395
1802000,Powiat brzozowski,2002,65533,37211,2814,1551,11652,2040,9612,13365,20663
1803000,Powiat dębicki,2002,131775,77708,8060,2721,28927,6416,22511,26569,36308
